date,site,day_of_week,is_weekend,is_peak_season,order_volume,core_staff,temp_staff,total_staff,temp_staff_ratio,absenteeism_pct,labor_hours,units_processed,throughput_per_labor_hour,backlog_units,defect_rate_pct,on_time_dispatch_pct,safety_incident,late_dispatch_risk
2025-03-03,PETE1,Monday,False,False,13890,210,38,248,0.153,9.25,1860.0,34540,18.57,0,1.69,96.77,0,0
2025-03-04,BIRM1,Tuesday,False,False,14984,173,19,192,0.099,7.13,1440.0,25097,17.43,365,1.92,95.16,0,1
2025-03-04,DONC3,Tuesday,False,False,12454,178,66,244,0.27,7.28,1830.0,26022,14.22,239,1.91,95.35,0,0
2025-03-04,LEEDS1,Tuesday,False,False,13407,218,44,262,0.168,6.73,1965.0,36659,18.66,0,1.8,98.25,0,0
2025-03-04,MANC2,Tuesday,False,False,13361,200,27,227,0.119,5.02,1702.5,26355,15.48,198,1.39,95.92,0,0
2025-03-04,PETE1,Tuesday,False,False,16744,199,56,255,0.22,5.59,1912.5,33130,17.32,0,2.27,96.15,0,0
2025-03-05,BIRM1,Wednesday,False,False,13413,171,48,219,0.219,5.31,1642.5,28984,17.65,400,2.26,96.13,0,0
2025-03-05,DONC3,Wednesday,False,False,13611,184,42,226,0.186,6.72,1695.0,23704,13.98,74,1.99,96.3,0,0
2025-03-05,LEEDS1,Wednesday,False,False,13394,214,41,255,0.161,7.35,1912.5,36156,18.91,135,2.23,96.06,0,0
2025-03-05,MANC2,Wednesday,False,False,13720,214,48,262,0.183,5.01,1965.0,32129,16.35,266,1.66,96.67,0,0
2025-03-05,PETE1,Wednesday,False,False,16762,204,47,251,0.187,5.95,1882.5,37032,19.67,0,1.51,99.17,0,0
2025-03-06,BIRM1,Thursday,False,False,13045,178,54,232,0.233,5.93,1740.0,31039,17.84,212,2.3,95.31,0,0
2025-03-06,DONC3,Thursday,False,False,14081,185,51,236,0.216,6.4,1770.0,26730,15.1,359,2.05,95.43,0,0
2025-03-06,LEEDS1,Thursday,False,False,13939,218,44,262,0.168,7.42,1965.0,36551,18.6,0,1.56,96.94,0,0
2025-03-06,MANC2,Thursday,False,False,13555,205,41,246,0.167,5.95,1845.0,29017,15.73,196,2.32,93.55,0,1
2025-03-06,PETE1,Thursday,False,False,15688,206,33,239,0.138,6.04,1792.5,31955,17.83,0,1.54,97.64,0,0
2025-03-07,BIRM1,Friday,False,False,12569,174,35,209,0.167,7.52,1567.5,27734,17.69,198,1.68,95.77,0,0
2025-03-07,DONC3,Friday,False,False,12680,185,36,221,0.163,6.22,1657.5,25343,15.29,79,2.04,95.56,0,0
2025-03-07,LEEDS1,Friday,False,False,15996,221,38,259,0.147,6.2,1942.5,34104,17.56,0,1.97,96.03,0,0
2025-03-07,MANC2,Friday,False,False,11362,213,23,236,0.097,,1770.0,27884,15.75,0,1.47,98.76,0,0
2025-03-07,PETE1,Friday,False,False,15101,200,46,246,0.187,5.55,1845.0,36292,19.67,0,1.33,96.22,0,0
2025-03-08,BIRM1,Saturday,True,False,8538,170,39,209,0.187,5.7,1567.5,27226,17.37,0,2.46,95.97,0,0
2025-03-08,DONC3,Saturday,True,False,7800,184,14,198,0.071,7.87,1485.0,22489,15.14,0,1.96,95.76,0,0
2025-03-08,LEEDS1,Saturday,True,False,9134,228,36,264,0.136,6.6,1980.0,34062,17.2,0,1.98,96.54,0,0
2025-03-08,MANC2,Saturday,True,False,6292,201,40,241,0.166,5.66,1807.5,32966,18.24,239,1.63,98.53,0,0
2025-03-08,PETE1,Saturday,True,False,8771,211,62,273,0.227,5.78,2047.5,41108,20.08,175,2.04,96.46,0,0
2025-03-09,BIRM1,Sunday,True,False,7266,175,43,218,0.197,5.82,1635.0,29004,17.74,216,2.15,95.01,0,1
2025-03-09,DONC3,Sunday,True,False,7046,175,45,220,0.205,5.52,1650.0,24313,14.74,0,2.05,97.74,0,0
2025-03-09,LEEDS1,Sunday,True,False,8214,219,42,261,0.161,7.0,1957.5,34579,17.67,66,2.3,95.3,0,0
2025-03-09,MANC2,Sunday,True,False,6688,199,50,249,0.201,6.17,1867.5,29449,15.77,232,2.25,95.51,0,0
2025-03-09,PETE1,Sunday,True,False,8613,210,64,274,0.234,6.47,2055.0,41034,19.97,50,2.29,95.22,0,1
2025-03-10,BIRM1,Monday,False,False,15166,170,50,220,0.227,8.61,1650.0,27482,16.66,0,1.4,97.52,0,0
2025-03-10,DONC3,Monday,False,False,13308,186,16,202,0.079,9.64,1515.0,22171,14.63,7,1.98,97.31,0,0
2025-03-10,LEEDS1,Monday,False,False,15176,226,31,257,0.121,7.81,1927.5,33517,17.39,0,1.19,98.64,0,0
2025-03-10,MANC2,Monday,False,False,13774,203,33,236,0.14,7.38,1770.0,32373,18.29,747,2.37,95.97,0,0
2025-03-10,PETE1,Monday,False,False,14087,212,58,270,0.215,9.7,2025.0,39369,19.44,0,1.95,96.25,0,0
2025-03-11,BIRM1,Tuesday,False,False,14246,171,69,240,0.287,5.69,1800.0,28191,15.66,0,2.21,98.21,0,0
2025-03-11,DONC3,Tuesday,False,False,13187,178,47,225,0.209,7.72,1687.5,22073,13.08,210,2.57,94.7,0,1
2025-03-11,LEEDS1,Tuesday,False,False,14305,226,29,255,0.114,5.19,1912.5,36957,19.32,0,2.25,96.1,0,0
2025-03-11,MANC2,Tuesday,False,False,12650,207,22,229,0.096,6.37,1717.5,27589,16.06,209,2.74,96.1,0,0
2025-03-11,PETE1,Tuesday,False,False,15156,201,9,210,0.043,5.66,1575.0,32299,20.51,0,1.78,96.79,0,0
2025-03-12,BIRM1,Wednesday,False,False,14033,171,37,208,0.178,8.08,1560.0,25851,16.57,299,2.05,96.64,0,0
2025-03-12,DONC3,Wednesday,False,False,11549,174,23,197,0.117,4.61,1477.5,22249,15.06,0,2.01,95.63,0,0
2025-03-12,LEEDS1,Wednesday,False,False,14506,215,11,226,0.049,5.11,1695.0,28864,17.03,36,1.14,99.11,0,0
2025-03-12,MANC2,Wednesday,False,False,14996,203,36,239,0.151,7.01,1792.5,27159,15.15,0,2.57,96.28,0,0
2025-03-12,PETE1,Wednesday,False,False,14724,212,34,246,0.138,6.54,1845.0,35128,19.04,373,2.22,95.26,0,1
2025-03-13,BIRM1,Thursday,False,False,15410,179,17,196,0.087,6.07,1470.0,27729,18.86,158,1.22,95.99,0,0
2025-03-13,DONC3,Thursday,False,False,12086,173,45,218,0.206,5.19,1635.0,24335,14.88,0,2.05,97.25,0,0
2025-03-13,LEEDS1,Thursday,False,False,15500,212,42,254,0.165,3.36,1905.0,35835,18.81,382,1.96,95.77,0,0
2025-03-13,MANC2,Thursday,False,False,13184,199,22,221,0.1,6.45,1657.5,26514,16.0,249,1.25,97.54,0,0
2025-03-13,PETE1,Thursday,False,False,14484,206,33,239,0.138,7.27,1792.5,33143,18.49,58,1.25,97.33,0,0
2025-03-14,BIRM1,Friday,False,False,15483,174,0,174,0.0,6.21,1305.0,23167,17.75,100,1.85,95.47,0,0
2025-03-14,DONC3,Friday,False,False,13362,179,58,237,0.245,7.37,1777.5,25761,14.49,0,2.55,97.05,0,0
2025-03-14,LEEDS1,Friday,False,False,15413,225,40,265,0.151,8.11,1987.5,35833,18.03,0,2.17,94.19,0,1
2025-03-14,MANC2,Friday,False,False,13544,205,18,223,0.081,5.55,1672.5,29840,17.84,51,1.34,99.04,0,0
2025-03-14,PETE1,Friday,False,False,15867,204,33,237,0.139,6.32,1777.5,31461,17.7,351,1.37,96.14,0,0
2025-03-15,BIRM1,Saturday,True,False,8656,179,39,218,0.179,6.99,1635.0,25440,15.56,0,1.6,97.07,0,0
2025-03-15,DONC3,Saturday,True,False,6655,175,49,224,0.219,4.96,1680.0,25748,15.33,0,2.05,95.89,0,0
2025-03-15,LEEDS1,Saturday,True,False,7673,222,28,250,0.112,6.46,1875.0,35251,18.8,0,1.8,96.4,0,0
2025-03-15,MANC2,Saturday,True,False,7116,210,41,251,0.163,4.91,1882.5,30794,16.36,484,2.12,94.75,0,1
2025-03-15,PETE1,Saturday,True,False,8310,210,26,236,0.11,6.7,1770.0,33632,19.0,0,2.33,98.32,0,0
2025-03-16,BIRM1,Sunday,True,False,8281,173,62,235,0.264,6.99,1762.5,30883,17.52,5,1.55,98.06,1,0
2025-03-16,DONC3,Sunday,True,False,6143,174,61,235,0.26,5.64,1762.5,27980,15.88,317,2.47,96.18,0,0
2025-03-16,LEEDS1,Sunday,True,False,8095,217,47,264,0.178,7.88,1980.0,34745,17.55,0,1.58,96.68,0,0
2025-03-16,MANC2,Sunday,True,False,6095,211,35,246,0.142,5.61,1845.0,27957,15.15,545,2.04,95.77,0,0
2025-03-16,PETE1,Sunday,True,False,9112,203,51,254,0.201,5.86,1905.0,31082,16.32,0,1.79,96.72,0,0
2025-03-17,BIRM1,Monday,False,False,14592,167,47,214,0.22,7.59,1605.0,25014,15.59,259,2.33,95.84,0,0
2025-03-17,DONC3,Monday,False,False,13708,176,49,225,0.218,9.86,1687.5,24884,14.75,208,2.57,95.55,0,0
2025-03-17,LEEDS1,Monday,False,False,14123,218,31,249,0.124,7.41,1867.5,33157,17.75,147,1.72,97.04,0,0
2025-03-17,MANC2,Monday,False,False,13900,204,34,238,0.143,6.23,1785.0,29885,16.74,409,1.43,96.48,0,0
2025-03-17,PETE1,Monday,False,False,15241,207,35,242,0.145,6.03,1815.0,34954,19.26,0,2.28,96.71,0,0
2025-03-18,BIRM1,Tuesday,False,False,14007,174,28,202,0.139,7.95,1515.0,24273,16.02,0,1.91,98.26,0,0
2025-03-18,DONC3,Tuesday,False,False,12539,181,50,231,0.216,9.12,1732.5,25279,14.59,288,2.44,95.12,0,1
2025-03-18,LEEDS1,Tuesday,False,False,16151,230,34,264,0.129,5.33,1980.0,37197,18.79,0,1.21,96.1,0,0
2025-03-18,MANC2,Tuesday,False,False,13568,200,32,232,0.138,6.8,1740.0,27419,15.76,59,1.8,97.13,0,0
2025-03-18,PETE1,Tuesday,False,False,14014,204,11,215,0.051,7.01,1612.5,32738,20.3,16,0.9,96.78,0,0
2025-03-19,BIRM1,Wednesday,False,False,13518,173,38,211,0.18,5.28,1582.5,25746,16.27,569,2.15,95.0,0,1
2025-03-19,DONC3,Wednesday,False,False,11742,172,50,222,0.225,5.53,1665.0,25195,15.13,0,2.25,96.08,0,0
2025-03-19,LEEDS1,Wednesday,False,False,16248,222,37,259,0.143,7.62,1942.5,30867,15.89,0,2.14,95.01,0,1
2025-03-19,MANC2,Wednesday,False,False,11493,212,41,253,0.162,6.58,1897.5,30883,16.28,0,1.65,98.33,0,0
2025-03-19,PETE1,Wednesday,False,False,14721,200,57,257,0.222,6.29,1927.5,37841,19.63,548,2.79,94.89,0,1
2025-03-20,BIRM1,Thursday,False,False,13721,168,42,210,0.2,5.65,1575.0,25959,16.48,100,1.95,98.3,0,0
2025-03-20,DONC3,Thursday,False,False,13440,185,34,219,0.155,6.63,1642.5,24684,15.03,157,2.23,96.03,0,0
2025-03-20,LEEDS1,Thursday,False,False,12294,217,48,265,0.181,4.52,1987.5,36366,18.3,0,1.21,96.62,0,0
2025-03-20,MANC2,Thursday,False,False,14171,211,35,246,0.142,7.36,1845.0,30611,16.59,371,2.55,94.13,0,1
2025-03-20,PETE1,Thursday,False,False,15517,211,0,211,0.0,5.15,1582.5,31709,20.04,232,0.81,96.89,0,0
2025-03-21,BIRM1,Friday,False,False,14082,178,50,228,0.219,5.57,1710.0,27865,16.3,0,2.17,94.84,0,1
2025-03-21,DONC3,Friday,False,False,12592,186,32,218,0.147,5.48,1635.0,23691,14.49,195,1.91,97.34,0,0
2025-03-21,LEEDS1,Friday,False,False,14819,218,14,232,0.06,6.59,1740.0,31369,18.03,0,1.73,95.08,0,1
2025-03-21,MANC2,Friday,False,False,13126,200,27,227,0.119,6.72,1702.5,29183,17.14,331,2.28,96.82,0,0
2025-03-21,PETE1,Friday,False,False,16101,212,61,273,0.223,3.63,2047.5,37775,18.45,0,1.56,95.97,0,0
2025-03-22,BIRM1,Saturday,True,False,6631,175,26,201,0.129,7.01,1507.5,26004,17.25,98,1.57,96.47,0,0
2025-03-22,DONC3,Saturday,True,False,7893,183,48,231,0.208,5.66,1732.5,25526,14.73,0,2.33,96.41,0,0
2025-03-22,LEEDS1,Saturday,True,False,8121,212,48,260,0.185,6.09,1950.0,31960,16.39,328,2.4,97.83,0,0
2025-03-22,MANC2,Saturday,True,False,8792,204,35,239,0.146,6.31,1792.5,28863,16.1,0,1.44,96.28,0,0
2025-03-22,PETE1,Saturday,True,False,16319,214,48,262,0.183,4.72,1965.0,38508,19.6,133,1.89,93.5,0,1
2025-03-23,BIRM1,Sunday,True,False,6444,172,33,205,0.161,6.01,1537.5,26458,17.21,84,1.99,96.86,0,0
2025-03-23,DONC3,Sunday,True,False,6167,177,33,210,0.157,6.62,1575.0,26650,16.92,138,2.26,96.66,0,0
2025-03-23,LEEDS1,Sunday,True,False,9909,216,77,293,0.263,6.45,2197.5,41369,18.83,126,2.31,96.24,0,0
2025-03-23,MANC2,Sunday,True,False,7836,202,17,219,0.078,6.64,1642.5,27144,16.53,0,1.98,96.89,0,0
2025-03-23,PETE1,Sunday,True,False,9293,213,44,257,0.171,7.27,1927.5,35725,18.53,62,2.4,95.96,0,0
2025-03-24,BIRM1,Monday,False,False,14584,166,37,203,0.182,9.19,1522.5,26418,17.35,305,1.19,95.8,0,0
2025-03-24,DONC3,Monday,False,False,11281,176,27,203,0.133,7.73,1522.5,23280,15.29,266,1.75,97.38,0,0
2025-03-24,LEEDS1,Monday,False,False,14211,219,47,266,0.177,6.98,1995.0,32235,16.16,0,2.42,96.68,0,0
2025-03-24,MANC2,Monday,False,False,12569,208,67,275,0.244,7.34,2062.5,32669,15.84,0,1.86,99.96,0,0
2025-03-24,PETE1,Monday,False,False,14060,199,20,219,0.091,10.1,1642.5,30468,18.55,0,0.77,98.5,0,0
2025-03-25,BIRM1,Tuesday,False,False,13588,178,53,231,0.229,6.63,1732.5,27576,15.92,0,1.91,95.97,0,0
2025-03-25,DONC3,Tuesday,False,False,11959,173,55,228,0.241,7.1,1710.0,25989,15.2,0,2.4,95.36,1,0
2025-03-25,LEEDS1,Tuesday,False,False,15793,221,28,249,0.112,5.63,1867.5,33965,18.19,659,2.19,95.49,0,0
2025-03-25,MANC2,Tuesday,False,False,15151,207,28,235,0.119,5.52,1762.5,28579,16.22,0,1.22,99.2,0,0
2025-03-25,PETE1,Tuesday,False,False,14832,213,33,246,0.134,6.36,1845.0,38429,20.83,0,2.01,97.96,0,0
2025-03-26,BIRM1,Wednesday,False,False,12382,175,48,223,0.215,5.92,1672.5,29274,17.5,0,1.75,96.82,0,0
2025-03-26,DONC3,Wednesday,False,False,13170,177,45,222,0.203,6.52,1665.0,24961,14.99,142,1.23,97.3,0,0
2025-03-26,LEEDS1,Wednesday,False,False,14868,228,23,251,0.092,8.46,1882.5,34784,18.48,0,1.43,94.96,0,1
2025-03-26,MANC2,Wednesday,False,False,12069,206,39,245,0.159,6.12,1837.5,31253,17.01,58,2.37,97.4,0,0
2025-03-26,PETE1,Wednesday,False,False,13982,202,57,259,0.22,5.51,1942.5,35427,18.24,206,1.65,97.21,0,0
2025-03-27,BIRM1,Thursday,False,False,13103,165,50,215,0.233,5.49,1612.5,25196,15.63,62,1.78,97.1,0,0
2025-03-27,DONC3,Thursday,False,False,13880,178,31,209,0.148,7.42,1567.5,21949,14.0,261,1.01,96.85,0,0
2025-03-27,LEEDS1,Thursday,False,False,13978,229,28,257,0.109,5.0,1927.5,34814,18.06,148,1.79,94.67,0,1
2025-03-27,MANC2,Thursday,False,False,13750,202,10,212,0.047,6.56,1590.0,25767,16.21,624,1.56,96.35,0,0
2025-03-27,PETE1,Thursday,False,False,14930,205,34,239,0.142,6.74,1792.5,33759,18.83,13,1.91,96.73,0,0
2025-03-28,BIRM1,Friday,False,False,11978,178,27,205,0.132,5.81,1537.5,24458,15.91,338,1.58,97.62,0,0
2025-03-28,DONC3,Friday,False,False,13284,174,12,186,0.065,8.94,1395.0,21152,15.16,0,1.17,99.06,0,0
2025-03-28,LEEDS1,Friday,False,False,14594,219,32,251,0.127,6.38,1882.5,30775,16.35,0,1.41,95.91,0,0
2025-03-28,MANC2,Friday,False,False,13145,214,69,283,0.244,4.11,2122.5,31906,15.03,0,1.42,96.88,0,0
2025-03-28,PETE1,Friday,False,False,15893,211,35,246,0.142,7.32,1845.0,33427,18.12,152,1.83,96.56,0,0
2025-03-29,BIRM1,Saturday,True,False,8362,178,60,238,0.252,7.41,1785.0,29391,16.47,199,1.31,98.57,0,0
2025-03-29,DONC3,Saturday,True,False,5986,186,53,239,0.222,5.29,1792.5,24651,13.75,0,1.84,97.03,1,0
2025-03-29,LEEDS1,Saturday,True,False,6386,225,51,276,0.185,5.17,2070.0,35470,17.14,61,1.7,97.06,0,0
2025-03-29,MANC2,Saturday,True,False,7552,198,55,253,0.217,5.8,1897.5,31518,16.61,0,1.34,96.38,0,0
2025-03-29,PETE1,Saturday,True,False,7477,203,41,244,0.168,6.98,1830.0,34857,19.05,65,2.14,96.11,0,0
2025-03-30,BIRM1,Sunday,True,False,7519,177,50,227,0.22,6.5,1702.5,29560,17.36,467,2.12,94.89,0,1
2025-03-30,DONC3,Sunday,True,False,7059,177,41,218,0.188,6.56,1635.0,24583,15.04,0,2.43,96.06,0,0
2025-03-30,LEEDS1,Sunday,True,False,8492,213,33,246,0.134,6.33,1845.0,34834,18.88,0,1.53,96.55,0,0
2025-03-30,MANC2,Sunday,True,False,8953,208,52,260,0.2,5.37,1950.0,28011,14.36,160,1.98,95.4,0,0
2025-03-30,PETE1,Sunday,True,False,6152,214,46,260,0.177,4.38,1950.0,36152,18.54,0,2.12,96.56,0,0
2025-03-31,BIRM1,Monday,False,False,14970,169,34,203,0.167,7.14,1522.5,26135,17.17,39,2.01,96.85,0,0
2025-03-31,DONC3,Monday,False,False,12619,183,40,223,0.179,7.57,1672.5,24829,14.85,470,1.88,97.66,0,0
2025-03-31,LEEDS1,Monday,False,False,13804,216,34,250,0.136,7.18,1875.0,32846,17.52,0,1.29,98.05,0,0
2025-03-31,MANC2,Monday,False,False,13250,205,46,251,0.183,9.32,1882.5,28925,15.37,0,1.46,98.11,0,0
2025-03-31,PETE1,Monday,False,False,14661,203,36,239,0.151,6.51,1792.5,32348,18.05,0,1.62,97.09,0,0
2025-04-01,BIRM1,Tuesday,False,False,12607,177,27,204,0.132,6.37,1530.0,27138,17.74,24,2.24,97.02,0,0
2025-04-01,DONC3,Tuesday,False,False,12320,172,34,206,0.165,4.88,1545.0,22546,14.59,0,1.86,97.83,0,0
2025-04-01,LEEDS1,Tuesday,False,False,14196,213,50,263,0.19,5.14,1972.5,33576,17.02,460,2.15,95.97,0,0
2025-04-01,MANC2,Tuesday,False,False,12206,200,0,200,0.0,5.93,1500.0,24932,16.62,27,0.7,97.7,0,0
2025-04-01,PETE1,Tuesday,False,False,15464,213,46,259,0.178,7.14,1942.5,35260,18.15,0,1.69,97.75,0,0
2025-04-02,BIRM1,Wednesday,False,False,14202,177,24,201,0.119,5.19,1507.5,24377,16.17,0,1.59,96.16,0,0
2025-04-02,DONC3,Wednesday,False,False,13191,182,25,207,0.121,6.1,1552.5,23141,14.91,0,1.74,97.66,0,0
2025-04-02,LEEDS1,Wednesday,False,False,14785,225,34,259,0.131,6.3,1942.5,34801,17.92,0,2.15,95.49,0,0
2025-04-02,MANC2,Wednesday,False,False,14058,201,0,201,0.0,4.73,1507.5,25092,16.64,491,1.48,94.61,0,1
2025-04-02,PETE1,Wednesday,False,False,16020,206,33,239,0.138,5.47,1792.5,34214,19.09,0,1.96,96.78,0,0
2025-04-03,BIRM1,Thursday,False,False,13077,172,38,210,0.181,7.49,1575.0,28454,18.07,0,2.02,96.84,0,0
2025-04-03,DONC3,Thursday,False,False,13222,177,8,185,0.043,6.47,1387.5,21552,15.53,0,1.56,98.36,0,0
2025-04-03,LEEDS1,Thursday,False,False,14224,220,53,273,0.194,7.62,2047.5,37769,18.45,325,2.72,95.99,0,0
2025-04-03,MANC2,Thursday,False,False,13444,201,35,236,0.148,5.45,1770.0,27559,15.57,0,1.85,97.38,0,0
2025-04-03,PETE1,Thursday,False,False,16426,209,34,243,0.14,3.78,1822.5,36148,19.83,0,1.81,99.22,0,0
2025-04-04,BIRM1,Friday,False,False,14458,171,52,223,0.233,7.36,1672.5,29699,17.76,0,2.12,96.16,0,0
2025-04-04,DONC3,Friday,False,False,12017,183,17,200,0.085,6.7,1500.0,23256,15.5,0,2.35,95.16,0,1
2025-04-04,LEEDS1,Friday,False,False,15946,228,52,280,0.186,4.34,2100.0,40662,19.36,308,1.77,96.47,0,0
2025-04-04,MANC2,Friday,False,False,15817,208,63,271,0.232,7.44,2032.5,31618,15.56,70,1.92,97.57,0,0
2025-04-04,PETE1,Friday,False,False,15366,206,50,256,0.195,6.93,1920.0,35433,18.45,0,2.03,95.75,0,0
2025-04-05,BIRM1,Saturday,True,False,7142,179,44,223,0.197,6.89,1672.5,29194,17.46,200,1.83,96.19,0,0
2025-04-05,DONC3,Saturday,True,False,5451,179,41,220,0.186,5.78,1650.0,26124,15.83,0,1.15,98.18,0,0
2025-04-05,LEEDS1,Saturday,True,False,7333,221,31,252,0.123,5.12,1890.0,32817,17.36,0,1.59,96.47,0,0
2025-04-05,MANC2,Saturday,True,False,6933,210,58,268,0.216,7.74,2010.0,33993,16.91,0,1.84,97.55,0,0
2025-04-05,PETE1,Saturday,True,False,7230,214,44,258,0.171,5.56,1935.0,36310,18.76,0,2.21,97.66,0,0
2025-04-06,BIRM1,Sunday,True,False,6662,176,15,191,0.079,7.97,1432.5,23198,16.19,209,1.75,95.62,0,0
2025-04-06,DONC3,Sunday,True,False,6338,173,38,211,0.18,8.3,1582.5,24840,15.7,385,2.33,94.43,0,1
2025-04-06,LEEDS1,Sunday,True,False,8339,224,33,257,0.128,6.84,1927.5,34951,18.13,359,1.63,98.6,0,0
2025-04-06,MANC2,Sunday,True,False,6607,200,34,234,0.145,5.94,1755.0,27720,15.79,386,1.97,96.43,0,0
2025-04-06,PETE1,Sunday,True,False,7372,203,19,222,0.086,7.2,1665.0,32747,19.67,190,1.56,96.65,0,0
2025-04-07,BIRM1,Monday,False,False,13037,167,24,191,0.126,9.87,1432.5,24444,17.06,370,1.98,95.99,0,0
2025-04-07,DONC3,Monday,False,False,12277,180,46,226,0.204,8.93,1695.0,25902,15.28,721,2.38,96.79,0,0
2025-04-07,LEEDS1,Monday,False,False,14162,220,43,263,0.163,8.48,1972.5,31972,16.21,121,1.54,96.44,0,0
2025-04-07,MANC2,Monday,False,False,13348,202,51,253,0.202,8.8,1897.5,24905,13.13,0,1.7,97.23,0,0
2025-04-07,PETE1,Monday,False,False,17021,212,56,268,0.209,7.25,2010.0,38423,19.12,0,1.98,96.96,0,0
2025-04-08,BIRM1,Tuesday,False,False,13166,174,56,230,0.243,7.61,1725.0,28760,16.67,0,2.49,97.39,0,0
2025-04-08,DONC3,Tuesday,False,False,12559,179,22,201,0.109,,1507.5,23664,15.7,0,2.02,98.2,1,0
2025-04-08,LEEDS1,Tuesday,False,False,15051,221,41,262,0.156,7.76,1965.0,35303,17.97,0,1.81,97.05,0,0
2025-04-08,MANC2,Tuesday,False,False,13498,202,16,218,0.073,6.78,1635.0,25289,15.47,0,1.15,96.84,0,0
2025-04-08,PETE1,Tuesday,False,False,15589,200,41,241,0.17,5.63,1807.5,35467,19.62,352,2.38,96.11,0,0
2025-04-09,BIRM1,Wednesday,False,False,13427,176,42,218,0.193,7.66,1635.0,28220,17.26,104,1.6,97.92,0,0
2025-04-09,DONC3,Wednesday,False,False,13245,186,39,225,0.173,6.87,1687.5,24278,14.39,421,1.54,96.83,0,0
2025-04-09,LEEDS1,Wednesday,False,False,14214,217,33,250,0.132,7.19,1875.0,33291,17.75,337,2.01,95.56,0,0
2025-04-09,MANC2,Wednesday,False,False,12076,208,23,231,0.1,6.59,1732.5,29530,17.04,106,0.74,98.92,0,0
2025-04-09,PETE1,Wednesday,False,False,16762,199,16,215,0.074,4.36,1612.5,31773,19.7,26,1.88,97.38,0,0
2025-04-10,BIRM1,Thursday,False,False,13365,175,27,202,0.134,6.85,1515.0,26574,17.54,0,1.97,96.46,0,0
2025-04-10,DONC3,Thursday,False,False,12376,173,37,210,0.176,8.85,1575.0,23744,15.08,202,2.34,96.95,0,0
2025-04-10,LEEDS1,Thursday,False,False,14971,230,19,249,0.076,7.97,1867.5,32416,17.36,0,1.9,97.73,0,0
2025-04-10,MANC2,Thursday,False,False,13999,209,45,254,0.177,7.84,1905.0,31874,16.73,0,2.29,98.3,0,0
2025-04-10,PETE1,Thursday,False,False,15496,202,72,274,0.263,6.09,2055.0,37075,18.04,0,1.83,97.68,0,0
2025-04-11,BIRM1,Friday,False,False,12623,176,25,201,0.124,8.54,1507.5,24524,16.27,97,1.72,96.69,0,0
2025-04-11,DONC3,Friday,False,False,10972,176,41,217,0.189,4.5,1627.5,25645,15.76,0,1.86,97.82,0,0
2025-04-11,LEEDS1,Friday,False,False,15090,224,56,280,0.2,6.92,2100.0,35463,16.89,0,1.87,97.9,0,0
2025-04-11,MANC2,Friday,False,False,14495,201,46,247,0.186,8.27,1852.5,27054,14.6,0,1.71,96.74,0,0
2025-04-11,PETE1,Friday,False,False,16196,210,63,273,0.231,7.29,2047.5,37037,18.09,249,0.99,97.68,0,0
2025-04-12,BIRM1,Saturday,True,False,8246,171,24,195,0.123,5.09,1462.5,25051,17.13,0,1.62,99.16,0,0
2025-04-12,DONC3,Saturday,True,False,8614,179,51,230,0.222,6.91,1725.0,24736,14.34,125,2.47,96.59,0,0
2025-04-12,LEEDS1,Saturday,True,False,7720,221,38,259,0.147,5.74,1942.5,35073,18.06,183,1.93,94.54,0,1
2025-04-12,MANC2,Saturday,True,False,7358,206,20,226,0.088,6.3,1695.0,28952,17.08,180,1.64,95.69,0,0
2025-04-12,PETE1,Saturday,True,False,8598,209,48,257,0.187,4.28,1927.5,37580,19.5,0,1.2,96.89,1,0
2025-04-13,BIRM1,Sunday,True,False,8425,167,44,211,0.209,6.15,1582.5,26704,16.87,0,1.57,95.4,0,0
2025-04-13,DONC3,Sunday,True,False,7595,174,44,218,0.202,5.78,1635.0,24329,14.88,183,2.06,95.79,0,0
2025-04-13,LEEDS1,Sunday,True,False,7804,219,6,225,0.027,7.85,1687.5,32605,19.32,0,1.66,96.24,0,0
2025-04-13,MANC2,Sunday,True,False,6504,202,66,268,0.246,6.9,2010.0,31850,15.85,0,1.79,94.78,0,1
2025-04-13,PETE1,Sunday,True,False,8798,213,57,270,0.211,7.72,2025.0,33810,16.7,0,0.71,96.12,0,0
2025-04-14,BIRM1,Monday,False,False,14580,168,45,213,0.211,9.15,1597.5,27546,17.24,0,2.23,94.21,0,1
2025-04-14,DONC3,Monday,False,False,12107,186,46,232,0.198,7.04,1740.0,26149,15.03,155,1.46,97.36,0,0
2025-04-14,LEEDS1,Monday,False,False,14400,228,55,283,0.194,8.32,2122.5,34175,16.1,0,1.97,96.16,0,0
2025-04-14,MANC2,Monday,False,False,13811,210,48,258,0.186,8.08,1935.0,33556,17.34,500,2.26,94.92,0,1
2025-04-14,PETE1,Monday,False,False,14963,214,39,253,0.154,8.16,1897.5,33877,17.85,306,1.63,97.39,0,0
2025-04-15,BIRM1,Tuesday,False,False,13821,168,12,180,0.067,6.17,1350.0,23248,17.22,0,0.96,97.73,0,0
2025-04-15,DONC3,Tuesday,False,False,10948,175,50,225,0.222,6.91,1687.5,25605,15.17,0,2.03,94.65,0,1
2025-04-15,LEEDS1,Tuesday,False,False,15639,228,35,263,0.133,6.87,1972.5,32794,16.63,0,2.14,97.17,0,0
